MHI_2022,LSOA22
0.514145538,E01024947
1.122111718,E01024948
0.91793502,E01034337
0.504904854,E01024950
1.341241191,E01024951
3.451840074,E01024952
2.883449737,E01024953
1.516463924,E01024954
1.232954507,E01024955
1.228746883,E01024956
0.855536248,E01024957
1.339547304,E01024958
2.051551692,E01024959
0.94004677,E01024960
1.69802932,E01024961
1.66863891,E01024962
0.613274488,E01024963
0.363650058,E01024964
0.203652214,E01024965
0.462433039,E01024966
1.016658133,E01024967
0.659440288,E01024968
1.835328625,E01024969
0.758936695,E01024970
1.17097976,E01024971
1.169840314,E01024972
1.403878761,E01024973
0.271257904,E01024974
1.255995196,E01024975
1.374770576,E01024976
0.537195575,E01024977
0.405283366,E01024978
0.282890682,E01024979
0.151401871,E01024980
0.874114717,E01024981
1.892441069,E01024982
0.485723802,E01024983
2.22225306,E01024984
1.062330287,E01024985
2.540014159,E01024986
2.510443428,E01024987
2.841607564,E01024988
1.693304618,E01024989
0.825410899,E01024990
2.302409215,E01024991
1.272301702,E01024992
0.786861408,E01024993
0.921335857,E01024994
1.507460089,E01024995
2.619529028,E01024996
1.118596189,E01024997
1.341790069,E01024998
1.205111183,E01024999
1.363303054,E01025000
2.167938249,E01025001
1.297251042,E01025002
0.995553181,E01025003
0.688923512,E01025004
1.254644599,E01025005
1.783071042,E01025006
0.591913575,E01025007
1.141564204,E01025008
1.974553102,E01025009
0.814362526,E01025010
1.865632094,E01025011
1.08205935,E01025012
1.225289033,E01025013
0.618050979,E01025014
0.764941963,E01025015
0.752522037,E01025016
1.915513855,E01025017
1.136117277,E01025018
0.675457176,E01025019
1.200855727,E01025020
0.695536339,E01025021
0.592442592,E01025022
0.932703572,E01025023
2.29028101,E01025024
1.288450389,E01025025
1.717834238,E01025026
1.340822506,E01025027
1.094528592,E01025028
1.268248217,E01025029
1.141819843,E01025030
2.481813991,E01025031
2.651192823,E01025032
0.885879487,E01025033
1.20185591,E01025034
1.497320996,E01025035
3.265786653,E01025036
1.978224697,E01025037
1.072541808,E01025038
0.782178732,E01025039
0.594175952,E01025040
1.680370147,E01025041
1.108946378,E01025042
1.101241307,E01025044
1.207960038,E01025045
2.833352462,E01025046
1.042728353,E01025048
2.055983389,E01025049
1.644171734,E01025050
1.897017142,E01025051
0.692070745,E01025052
1.132313368,E01025053
1.678577137,E01025054
2.862458926,E01025055
1.160627967,E01025056
1.270481818,E01025057
2.140658553,E01025058
2.269657803,E01025059
1.150411442,E01025060
0.892251278,E01025061
2.328794448,E01025062
1.531299175,E01025063
1.062309421,E01025064
1.197135759,E01025065
0.879651219,E01025066
2.401245645,E01025067
2.287993524,E01025068
1.63643472,E01025069
1.621549058,E01025070
1.901295184,E01025071
1.902764192,E01025072
1.637850157,E01025073
0.787587153,E01025074
1.855108059,E01025075
1.892635682,E01025076
3.197872591,E01025077
1.150268366,E01025078
0.994164495,E01025079
0.896845022,E01025080
1.117425831,E01025081
1.382910195,E01025082
1.913568737,E01025083
1.343434261,E01025084
1.879823875,E01025085
2.263922987,E01025086
2.913623179,E01025087
0.082541877,E01025088
0.564475848,E01025089
0.445760227,E01025090
1.345220309,E01025091
2.439561775,E01025092
0.368283856,E01025093
0.660285951,E01025094
0.518027611,E01025095
0.809307824,E01025096
1.283172255,E01025097
1.173021181,E01025098
1.067365798,E01025099
0.997531073,E01025100
1.560461852,E01025101
0.081861712,E01025102
0.331589897,E01025103
-0.033810977,E01025105
0.647232285,E01025106
0.549742178,E01025107
0.563041686,E01025108
0.126130166,E01025109
2.629989552,E01025110
1.946783755,E01025111
2.753127244,E01025112
1.904067342,E01025113
1.385517379,E01025114
2.98697036,E01025115
2.465253549,E01025116
2.467274617,E01025117
2.208664982,E01025118
1.467574532,E01025119
1.657696439,E01025120
1.568763729,E01025121
1.5420896,E01025122
1.355501056,E01025123
1.779075999,E01025124
0.267304611,E01034763
0.502765698,E01025126
0.731357966,E01025127
0.675784178,E01025128
0.204377519,E01034763
0.398790057,E01025130
0.804125879,E01025131
0.190799345,E01025132
0.630342317,E01025133
2.368580946,E01025136
1.513493872,E01025137
1.482891601,E01025138
2.120432267,E01025139
3.159402584,E01025140
0.468696846,E01025141
1.128724465,E01025142
1.461276419,E01025143
1.157485397,E01025144
0.458772376,E01025145
0.529942639,E01025146
0.682233335,E01025147
0.195049223,E01025148
1.128682091,E01025149
1.042860377,E01025150
1.858042597,E01025151
1.027734828,E01025152
0.93152952,E01025153
2.532335847,E01025154
0.827178628,E01025155
1.678827701,E01025156
1.898537145,E01025157
1.102157886,E01025158
0.627838663,E01025159
0.08262678,E01025160
1.660928431,E01025161
1.700327135,E01025162
1.120734086,E01025163
1.371675504,E01025164
0.874679918,E01025165
-0.217868089,E01025166
-0.263042558,E01025167
0.682142681,E01025168
0.352839849,E01025169
1.696568688,E01025170
2.277174806,E01025171
1.610193382,E01025172
2.136581471,E01025173
0.825148419,E01025174
0.832971658,E01025175
1.044558583,E01025176
0.582659277,E01025177
1.278001571,E01025178
0.998004179,E01025179
0.708827621,E01025180
1.75088556,E01025181
0.973040085,E01025182
2.060709203,E01025183
0.590262972,E01025184
1.062909776,E01025185
0.911111531,E01025186
0.457821624,E01025187
0.884128103,E01025188
0.707528178,E01025189
1.120181572,E01025190
0.158096401,E01025191
1.094906882,E01025192
1.208466059,E01025193
0.405974743,E01025194
0.325249193,E01025195
0.888108864,E01025196
0.379905181,E01025197
0.253558103,E01025198
0.467530797,E01025199
1.084608212,E01025200
1.217664881,E01025201
0.747778452,E01025202
0.755718241,E01025203
0.566720554,E01025204
1.669336127,E01025205
1.779476539,E01025206
2.538924193,E01025207
3.108323976,E01025208
0.976579581,E01025209
1.816595035,E01025210
0.978567189,E01025211
0.660654346,E01025212
0.903195106,E01025213
0.548233265,E01025214
0.732573987,E01025215
0.826695792,E01025216
0.79057953,E01025217
0.583446902,E01025218
0.924275885,E01025219
2.215510753,E01025220
1.206527732,E01025221
0.641941525,E01025222
2.006820437,E01025223
0.479724067,E01025224
0.484171701,E01025225
1.862553093,E01025226
1.956845478,E01025227
1.194790888,E01025228
0.374202103,E01025229
0.387805918,E01025230
2.612031355,E01025231
1.63769371,E01025232
1.205285679,E01025233
2.202223262,E01025234
1.310615838,E01025235
2.146202238,E01025236
1.457225506,E01025237
2.204847219,E01025238
1.387096264,E01025239
0.837913915,E01025240
0.535945995,E01025241
1.226692023,E01025242
1.209963214,E01025243
-0.140162998,E01025244
0.992160462,E01025245
0.043909413,E01025246
0.707699544,E01025247
1.833909864,E01025248
1.672484825,E01025249
0.913041649,E01025250
0.436961987,E01025251
1.336393702,E01025252
0.262949905,E01025253
1.329220443,E01025254
0.372691355,E01025255
0.503193809,E01025256
0.343221808,E01025257
1.266473913,E01025258
0.737599612,E01025259
2.601720596,E01025260
1.175230442,E01025261
2.809895131,E01025262
3.704071096,E01025263
2.098592062,E01025264
0.798270987,E01025265
0.770217472,E01025266
1.635064659,E01025267
1.285086729,E01025268
1.6950378,E01025269
1.413466701,E01025270
1.466623745,E01025271
1.274129283,E01025272
0.220022277,E01025273
1.422875921,E01025274
1.5976213,E01025275
0.298630455,E01025276
0.547937855,E01025277
0.726707145,E01025278
0.831229782,E01025279
0.865985648,E01034346
1.603238339,E01025281
1.919030024,E01025282
2.15824073,E01025283
2.046162744,E01025284
1.428091108,E01025285
2.052369466,E01025286
2.472768504,E01025287
1.393358194,E01025288
1.444930706,E01025289
1.842767176,E01025290
1.535145879,E01025291
0.575840943,E01025292
1.69225371,E01025293
0.1558516,E01025294
1.818430406,E01025295
0.801011316,E01025296
1.22657299,E01025297
0.566540473,E01025298
0.574417097,E01025299
3.013429692,E01025300
0.875352823,E01025301
1.386840892,E01025302
0.607499001,E01025303
0.299808719,E01025304
0.779488821,E01025305
1.557105516,E01025306
0.780916097,E01025308
1.233686624,E01025309
1.257080916,E01025310
2.16011733,E01025311
1.301635297,E01025312
0.821756056,E01025313
1.214194432,E01025314
0.016192579,E01025315
0.689772095,E01025316
0.763578526,E01025317
-0.02744135,E01025318
-0.005483169,E01025319
-0.079844732,E01025320
0.271741517,E01025321
-0.059874443,E01025322
-0.004950585,E01025323
1.017078743,E01025324
1.854835306,E01025325
0.949815005,E01025326
0.552904282,E01025327
0.731171348,E01025328
0.373488595,E01025329
1.013830021,E01025330
-0.01078735,E01025331
-0.237775815,E01034764
0.590827355,E01025333
0.272136536,E01025334
1.316412567,E01025335
0.471076329,E01025336
0.888425634,E01025337
0.493794507,E01025338
0.085173735,E01025339
0.178923809,E01025340
-0.211652927,E01025341
0.383797817,E01025342
-0.062334438,E01025343
1.002213032,E01025344
0.132297661,E01025345
0.020203719,E01025346
0.113679313,E01025347
0.143583275,E01025348
-0.022940483,E01025349
-0.181467978,E01025350
-0.094418763,E01025351
-0.013631603,E01025352
0.087234441,E01034764
-0.19153529,E01025354
-0.078263197,E01025355
0.582532972,E01025356
0.86953069,E01025357
0.678975503,E01025358
1.588842866,E01025359
1.24071563,E01025360
0.675657838,E01025361
0.237885593,E01025362
1.274331506,E01025363
0.023564101,E01025364
0.283218138,E01025365
0.47178216,E01025366
1.313971951,E01025367
1.795374871,E01025368
2.093300984,E01025369
2.116868488,E01025370
1.035174379,E01025371
0.070953592,E01025373
2.048632591,E01025374
0.708769042,E01025375
1.911529228,E01025376
0.138454724,E01025377
0.419991585,E01025378
1.861613633,E01025379
0.202167865,E01025380
1.554144569,E01025381
2.111793441,E01025382
1.502857715,E01025383
0.625152729,E01025384
1.053728837,E01025385
0.61242705,E01025387
1.205775586,E01025388
1.783495883,E01025389
2.277349305,E01025390
0.914996342,E01025391
1.064613513,E01025392
1.044370765,E01025393
0.748652052,E01025394
0.75448418,E01025395
1.332494512,E01025396
0.460296094,E01025397
0.90310343,E01025398
1.542276852,E01025399
1.218207918,E01025400
1.218623158,E01025401
1.064017049,E01025402
0.392691104,E01025403
0.696076417,E01025404
2.90639695,E01025405
1.436308787,E01025406
1.392450025,E01025407
0.517764952,E01025408
0.652622858,E01025409
0.41250514,E01025410
0.85072295,E01025411
1.217113508,E01025412
0.657425681,E01025413
0.342074498,E01025414
1.364654556,E01025415
2.006228479,E01025416
1.181457046,E01025417
1.275485619,E01025418
1.477982918,E01025419
0.887082228,E01034349
1.065425028,E01025421
1.566434698,E01025422
2.091394461,E01025423
0.498191886,E01025424
0.597801568,E01025425
0.180214327,E01025426
1.27190991,E01025427
1.608144905,E01025428
1.132682276,E01025429
0.881588491,E01034351
1.347440595,E01025431
1.259553637,E01025433
0.663270684,E01025434
2.339609151,E01025435
0.901339527,E01025436
0.59055136,E01025437
0.814592081,E01025438
0.463053152,E01025439
0.420501465,E01025440
0.417689906,E01025441
1.977592087,E01025442
1.478973079,E01025443
1.182467478,E01025444
1.487655757,E01025445
1.428416193,E01025446
2.244209367,E01025447
0.994285539,E01025448
0.516007513,E01034348
1.36677677,E01034348
0.758237802,E01025451
1.751833371,E01025452
0.878379626,E01025453
0.304498424,E01025454
0.35227909,E01025455
0.475328502,E01025456
0.772419643,E01025457
1.013435441,E01025458
1.792105776,E01025459
2.429980103,E01025460
0.629882186,E01025461
0.792368147,E01025462
0.799149827,E01025463
0.581284147,E01025464
1.047003622,E01025465
0.610609114,E01025466
0.57177659,E01025467
0.817504479,E01025468
1.563263695,E01025469
0.963848527,E01025470
1.657969018,E01025471
0.261191905,E01025472
1.26927178,E01025473
0.684875655,E01025474
0.304432614,E01025475
1.024125027,E01025476
0.584982402,E01025477
0.555422829,E01025478
0.821026192,E01025479
2.339965025,E01025480
1.703863336,E01025481
1.811268367,E01025482
0.543283438,E01025483
0.581269186,E01025484
0.670841287,E01025485
0.733099764,E01025486
0.489583636,E01025487
1.050125366,E01025488
0.973034768,E01025489
1.061896399,E01025490
0.3961449,E01025491
1.070728334,E01025492
1.850896794,E01025493
1.955106805,E01025494
1.017069461,E01025495
1.097447461,E01025496
0.563675576,E01025497
0.794388575,E01025498
0.403501437,E01025499
1.604434051,E01025500
0.483175179,E01025501
0.539365892,E01025502
1.215514659,E01025503
1.488306413,E01025504
1.34634762,E01025505
0.258247744,E01025506
1.973192354,E01025507
1.551298773,E01025508
1.794845772,E01025509
0.562381256,E01025510
0.232873317,E01025511
0.243858746,E01025512
0.420190244,E01025513
0.555781404,E01025514
0.885549976,E01025515
0.455920251,E01025516
1.313240145,E01025517
1.412418664,E01025518
1.418098252,E01025519
2.523530345,E01025520
1.232487685,E01025521
1.775440959,E01025522
1.414661517,E01025523
1.877497908,E01025524
1.010572087,E01025525
1.425790519,E01025526
2.232242655,E01025527
1.64599741,E01025528
1.329023699,E01025529
0.747123048,E01025530
0.499219021,E01025531
0.756197597,E01025532
0.642176494,E01025533
0.881687479,E01025534
0.608210923,E01025535
1.203585248,E01025536
1.076454419,E01025537
0.535722501,E01025538
1.532056066,E01025539
1.418220482,E01025540
1.427199363,E01025541
1.15151882,E01025542
1.414929767,E01025543
1.758093049,E01025544
1.882425235,E01025545
1.142867958,E01025546
0.356621214,E01025547
0.963344958,E01025548
0.516684495,E01025549
0.925839113,E01025550
0.554136722,E01025551
0.440310459,E01025552
0.172895599,E01025553
2.011555087,E01025554
1.802468,E01025555
1.649250035,E01025556
1.086626719,E01025557
0.976779565,E01025558
0.549706215,E01025559
0.40008891,E01025560
0.458420834,E01025561
0.722217873,E01025562
2.094972628,E01025563
0.929619108,E01025564
1.190683089,E01025565
0.539211401,E01025566
1.256751666,E01025567
1.283111188,E01025568
1.23425034,E01025569
4.056600308,E01025570
2.056784773,E01025571
1.879578739,E01025572
1.753632875,E01025573
2.971613471,E01025574
2.482779089,E01025575
1.690685012,E01025576
1.633635287,E01025577
2.14259424,E01025578
2.665161596,E01025579
1.585669266,E01025580
3.030259607,E01025581
3.203633723,E01025582
3.23242995,E01025583
4.395430576,E01025584
0.621659787,E01025585
1.532952728,E01025586
1.713664377,E01025587
2.127579351,E01025588
1.670727996,E01025589
4.118205084,E01025590
1.818725498,E01025591
3.018918565,E01025592
1.552461867,E01025593
1.61879967,E01025594
1.209564557,E01025595
1.056785436,E01025596
1.097069107,E01025597
1.406359245,E01025598
0.974116898,E01025599
0.896116094,E01025600
1.73032933,E01025601
1.544618936,E01025602
1.4359539,E01025603
1.944771923,E01025604
4.237874957,E01025605
2.461816448,E01025606
1.339693702,E01025607
1.927632887,E01025608
0.765766016,E01025609
0.826573557,E01025610
1.235746258,E01025611
1.390823319,E01025612
0.770484866,E01025613
0.836981414,E01025614
0.466164712,E01025615
0.450129666,E01025616
0.311823901,E01025617
0.569960631,E01025618
0.494041691,E01025619
0.757087391,E01025620
0.325971133,E01025621
0.912033932,E01025622
1.43472939,E01025623
0.519270195,E01025624
1.644414945,E01025625
0.756836879,E01025626
1.09686719,E01025627
1.186776583,E01025629
0.823961727,E01025630
0.700441802,E01025631
-0.034466798,E01025632
0.542608497,E01025633
1.716500058,E01025634
0.914463844,E01025635
0.998230108,E01025636
0.65048126,E01025637
0.868734908,E01025638
1.312662487,E01025639
0.982934766,E01025640
0.860146242,E01025641
0.792914516,E01025642
0.482634434,E01025643
0.981453555,E01025644
1.073353506,E01025645
1.394226883,E01025646
1.256674439,E01025647
0.446381395,E01025648
0.727371997,E01025649
0.335044778,E01025650
0.483909523,E01025651
0.49703135,E01025652
0.972053435,E01025653
0.402966138,E01025654
0.649229445,E01025655
0.79318915,E01025656
1.953332915,E01025657
0.67833661,E01025658
1.487921127,E01025659
