bge_code,bge_type,la_name,co_name,reg_name,country,total_pop,urban_area,urban_pct,tc_goal,treecanopy,tc_gap,priority_i,inc_rank,incnorm,inc_dec,emp_rank,empnorm,emp_dec,hlth_rank,hlthnorm,hlth_dec,temp_diff,tempnorm,NO2_avg,PM25_avg,apb_index,dep_ratio,depratnorm,dep_perc,tes,la_tes,pctmineth,pct_child,pct_senior,la_code,co_code,peat
E01002930,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1971,0.267191191,1,0.24,0.101657135,0.138342865,0.427028965,18388,0.439812132,7,24274,0.260799268,8,30014,0.086186936,10,1.16,0.628289474,20.022,8.332,0.56619196,0.512663085,0.198913331,0.338914257,83,88,0.42878942,0.213089802,0.125824455,E09000021,E14000770,0
E01002931,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,2013,0.27857437,1,0.24,0.151508843,0.088491157,0.4122388,21087,0.357741926,7,26353,0.197528981,9,31264,0.048105045,10,1.43,0.646052632,20.208,8.384,0.572548125,0.666390728,0.259615292,0.399900646,89,88,0.33681073,0.26626925,0.133631396,E09000021,E14000770,0
E01002932,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,2036,0.228729097,1,0.2,0.105929425,0.094070575,0.620675207,7276,0.778218305,3,7929,0.758389262,3,13644,0.58460273,5,1.18,0.629605263,18.189,8.251,0.533197857,0.482884195,0.187154633,0.325638507,83,88,0.480919765,0.237229862,0.088408644,E09000021,E14000770,0
E01002933,LSOA,Kingston upon Thames,Richmond Park,London,England,2041,0.164540448,1,0.2,0.08634328,0.11365672,0.57304624,13606,0.585379243,5,14916,0.545637584,5,16806,0.488270777,6,2.9,0.742763158,19.097,8.369,0.554892713,0.608353034,0.236698126,0.378245958,81,88,0.235496559,0.26310632,0.115139637,E09000021,E14000896,0
E01002934,LSOA,Kingston upon Thames,Richmond Park,London,England,1907,0.206586895,1,0.2,0.11225377,0.08774623,0.352749684,30702,0.06526579,10,30052,0.085051861,10,31759,0.033024616,10,2.31,0.703947368,18.11,8.311,0.536138296,0.671340929,0.261569962,0.401678028,91,88,0.227848101,0.294703723,0.106974305,E09000021,E14000896,0
E01002935,LSOA,Kingston upon Thames,Richmond Park,London,England,1899,0.186086997,1,0.2,0.134576957,0.065423043,0.367518133,23488,0.284638141,8,28919,0.119493594,9,32078,0.023306117,10,0.89,0.610526316,19.989,8.339,0.566179122,0.463020031,0.179310932,0.316482359,93,88,0.317201473,0.221695629,0.09478673,E09000021,E14000896,0
E01002937,LSOA,Kingston upon Thames,Richmond Park,London,England,1816,0.150465061,1,0.2,0.092014011,0.107985989,0.3603968,30695,0.065479277,10,30019,0.086058572,10,30748,0.06382525,10,2.51,0.717105263,19.936,8.432,0.571776037,0.595782074,0.23173427,0.373348018,89,88,0.178884026,0.28469163,0.088656388,E09000021,E14000896,0
E01002938,LSOA,Kingston upon Thames,Richmond Park,London,England,2011,0.237007914,1,0.2,0.139428109,0.060571891,0.36063036,28957,0.118423862,9,28610,0.12885906,9,31998,0.025743359,10,1.6,0.657236842,17.993,8.27,0.531570438,0.70713073,0.27570217,0.41422178,93,88,0.198301698,0.279960219,0.134261561,E09000021,E14000896,0
E01002939,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1656,0.260905533,1,0.24,0.155456172,0.084543828,0.460444023,17266,0.473969929,6,18441,0.438316046,7,26205,0.202108214,9,0.5,0.584868421,16.173,8.042,0.488670548,0.553470919,0.215026995,0.356280193,89,88,0.238153098,0.234903382,0.121376812,E09000021,E14000770,0
E01002940,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1670,0.223140494,1,0.24,0.133892395,0.106107605,0.532129978,14422,0.560584342,5,13281,0.595424039,5,19289,0.412655374,7,0.48,0.583552632,16.132,8.042,0.488057032,0.618217054,0.240593101,0.382035928,84,88,0.215311005,0.215568862,0.166467066,E09000021,E14000770,0
E01002941,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1650,0.312132975,0.5,0.24,0.133155581,0.106844419,0.38806901,23432,0.286346031,8,27579,0.160250153,9,27648,0.158146478,9,0.28,0.570394737,16.233,8.061,0.490873858,0.653306613,0.254448807,0.395151515,88,88,0.215021199,0.207878788,0.187272727,E09000021,E14000770,0
E01002942,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1396,0.211913107,1,0.24,0.186047058,0.053952942,0.440839821,21885,0.33349599,8,21825,0.335295912,8,24211,0.262795515,8,0.38,0.576973684,16.05,8.026,0.485730648,0.712883436,0.277973723,0.416189112,93,88,0.156428571,0.228510029,0.187679083,E09000021,E14000770,0
E01002943,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1472,0.224746567,0.72,0.24,0.133833828,0.106166172,0.492804502,15959,0.51380036,6,15777,0.519432581,6,23663,0.279490617,8,0.3,0.571710526,16.19,8.053,0.489680738,0.628318584,0.244581861,0.385869565,85,88,0.2,0.235054348,0.150815217,E09000021,E14000770,0
E01002944,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1332,0.302109326,1,0.24,0.203148526,0.036851474,0.444762626,18501,0.436365854,7,21162,0.355491153,7,25437,0.225475262,9,0.33,0.573684211,15.624,8.041,0.480386719,0.583828775,0.227014308,0.368618619,95,88,0.198204936,0.234984985,0.133633634,E09000021,E14000770,0
E01002945,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1583,0.247971526,1,0.24,0.185364104,0.054635896,0.382783053,23953,0.270487054,8,26242,0.200915192,9,28463,0.133347551,9,0.71,0.598684211,15.006,7.942,0.464336844,0.559605911,0.2174495,0.358812382,94,88,0.175572519,0.214150347,0.144662034,E09000021,E14000770,0
E01002946,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1519,0.268806316,0.57,0.24,0.284107705,0,0.348659499,26378,0.19674281,9,25727,0.216595485,9,30081,0.084145747,10,-1.15,0.476315789,14.025,7.863,0.444229308,0.615957447,0.239700857,0.381171824,100,88,0.151093439,0.202764977,0.178406847,E09000021,E14000770,0
E01002947,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1644,0.294825166,1,0.24,0.189761855,0.050238145,0.35031665,26479,0.193662509,9,29535,0.100793167,10,28916,0.119577139,9,0.16,0.5625,14.571,7.871,0.452949213,0.614931238,0.239295641,0.380778589,95,88,0.175577157,0.22080292,0.159975669,E09000021,E14000770,0
E01002948,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,2214,0.520123273,0.1,0.24,0.244556823,0,0.497167828,11827,0.639604745,5,14014,0.57309335,5,23306,0.290366805,8,-1.03,0.484210526,14.438,7.746,0.442370325,0.56135402,0.218139771,0.359530262,100,88,0.24954792,0.215447154,0.144083107,E09000021,E14000770,0
E01002949,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1847,0.298165016,1,0.24,0.201186641,0.038813359,0.401652193,19427,0.40821617,7,23748,0.276815131,8,30908,0.058950768,10,0.22,0.566447368,15.224,7.901,0.464781855,0.606086957,0.235803327,0.377368706,95,88,0.225543478,0.227395777,0.149972929,E09000021,E14000770,0
E01002950,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1653,0.448853237,0.46,0.3,0.313627325,0,0.484117103,11040,0.663576199,4,16822,0.487644905,6,24301,0.260084085,8,-1.43,0.457894737,14.122,7.797,0.441145959,0.643141153,0.250434803,0.391409558,100,88,0.188747731,0.224440411,0.166969147,E09000021,E14000770,0
E01002951,LSOA,Kingston upon Thames,Richmond Park,London,England,1497,0.223537603,1,0.24,0.272482393,0,0.342636777,24648,0.249290921,8,30722,0.064704088,10,32531,0.00950524,10,-1.06,0.482236842,17.813,8.206,0.524479539,0.736658933,0.28736188,0.424181697,100,88,0.331781915,0.26252505,0.161656647,E09000021,E14000896,0
E01002952,LSOA,Kingston upon Thames,Richmond Park,London,England,1387,1.415048477579221,1,0.36,0.410119692,0,0.308820179,30280,0.07813596,10,30860,0.060494204,10,31929,0.027845479,10,-2.55,0.384210526,17.743,8.075,0.514431112,0.837086093,0.327017243,0.455659697,100,88,0.416068867,0.219899063,0.235760634,E09000021,E14000896,0
E01002953,LSOA,Kingston upon Thames,Richmond Park,London,England,1333,1.170219409073427,1,0.36,0.382183925,0,0.315683053,30966,0.05721431,10,31738,0.033740085,10,29932,0.088654643,10,-1.69,0.440789474,18.303,8.148,0.527826636,0.74248366,0.289661873,0.426106527,100,88,0.473328325,0.189797449,0.236309077,E09000021,E14000896,0
E01002954,LSOA,Kingston upon Thames,Richmond Park,London,England,1360,0.230608478,1,0.24,0.200815678,0.039184322,0.493667204,11900,0.637378389,5,26838,0.18276388,9,19000,0.421459907,7,0.39,0.577631579,19.992,8.333,0.565811756,0.6152019,0.239402517,0.380882353,94,88,0.487591241,0.193382353,0.1875,E09000021,E14000896,0
E01002955,LSOA,Kingston upon Thames,Richmond Park,London,England,1497,0.46024381,1,0.3,0.358549947,0,0.395759992,20230,0.383787246,7,25227,0.231818182,8,28971,0.117901535,9,-0.8,0.499342105,17.885,8.053,0.515044358,0.575789474,0.223839854,0.365397462,100,88,0.470353098,0.197060788,0.168336673,E09000021,E14000896,0
E01002956,LSOA,Kingston upon Thames,Richmond Park,London,England,1395,0.640827155,1,0.3,0.394608782,0,0.306726951,28346,0.136936168,9,31973,0.02657108,10,31757,0.033085547,10,-2.37,0.396052632,17.329,7.987,0.502189656,0.726485149,0.28334459,0.42078853,100,88,0.449317038,0.192114695,0.228673835,E09000021,E14000896,0
E01002957,LSOA,Kingston upon Thames,Richmond Park,London,England,1592,0.228783692,1,0.24,0.353747803,0,0.444272866,13827,0.578639178,5,19941,0.392647956,7,28764,0.124207897,9,-0.87,0.494736842,17.696,8.145,0.518537488,0.480930233,0.186383078,0.324748744,100,88,0.503152585,0.233040201,0.091708543,E09000021,E14000896,0
E01002958,LSOA,Kingston upon Thames,Richmond Park,London,England,1735,0.185179659,1,0.2,0.092839154,0.107160846,0.373179029,26155,0.203482875,9,28430,0.134319707,9,31431,0.043017304,10,1.69,0.663157895,18.133,8.268,0.533527949,0.626054358,0.243687793,0.385014409,88,88,0.242807825,0.258789625,0.126224784,E09000021,E14000896,0
E01002959,LSOA,Kingston upon Thames,Richmond Park,London,England,1394,0.42875433,1,0.3,0.263729621,0.036270379,0.315906137,32261,0.017780353,10,32066,0.023733984,10,32423,0.012795515,10,-0.31,0.531578947,18.032,8.162,0.524733385,0.841479524,0.328752064,0.456958393,96,88,0.452775775,0.238163558,0.218794835,E09000021,E14000896,0
E01002960,LSOA,Kingston upon Thames,Richmond Park,London,England,1588,0.264437075,1,0.24,0.127973254,0.112026746,0.3518355,25787,0.214675653,9,31434,0.042983527,10,31833,0.030770168,10,0.73,0.6,19.101,8.254,0.54705096,0.625383828,0.243423023,0.384760705,88,88,0.455632473,0.223551637,0.161209068,E09000021,E14000896,0
E01002961,LSOA,Kingston upon Thames,Richmond Park,London,England,1758,0.338378997,1,0.24,0.152478932,0.087521068,0.422008028,22865,0.303638415,8,22676,0.309456986,8,28803,0.123019742,9,0.73,0.6,18.147,8.181,0.527759703,0.725220805,0.282845342,0.42036405,89,88,0.397268071,0.249715586,0.170648464,E09000021,E14000896,0
E01002962,LSOA,Kingston upon Thames,Richmond Park,London,England,1615,0.244353419,1,0.24,0.073705999,0.166294001,0.4218006,20154,0.386105096,7,25300,0.229591214,8,29273,0.108731416,10,1.32,0.638815789,18.083,8.224,0.529756535,0.647959184,0.252337284,0.393188854,80,88,0.453250774,0.245201238,0.147987616,E09000021,E14000896,0
E01002963,LSOA,Kingston upon Thames,Richmond Park,London,England,1855,0.187335498,1,0.2,0.117256317,0.082743683,0.416919632,16779,0.488791973,6,28183,0.14185479,9,29938,0.08847185,10,0.91,0.611842105,19.705,8.311,0.560005537,0.570702794,0.221831292,0.363342318,90,88,0.40423223,0.233423181,0.129919137,E09000021,E14000896,0
E01002964,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,2506,0.297259174,1,0.2,0.111913549,0.088086451,0.471627903,16833,0.487145079,6,24177,0.263758389,8,21396,0.348495004,8,2.11,0.690789474,19.15,8.361,0.555136116,0.343699732,0.132195294,0.255786113,88,88,0.309315287,0.15442937,0.101356744,E09000021,E14000770,0
E01002965,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,2521,0.347587527,1,0.24,0.099036523,0.140963477,0.441869435,17305,0.472780506,6,19148,0.416778523,7,27552,0.161071167,9,0.21,0.565789474,17.451,8.13,0.513840716,0.385926333,0.148869181,0.278460928,82,88,0.312028583,0.160650536,0.117810393,E09000021,E14000770,0
E01002966,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1985,0.501802984,1,0.3,0.207404502,0.092595498,0.378091024,22346,0.319436396,8,25998,0.208358755,9,28903,0.11997319,9,-0.5,0.519078947,18.512,8.202,0.534664388,0.394940267,0.152428486,0.283123426,90,88,0.191822312,0.20302267,0.080100756,E09000021,E14000770,0
E01002967,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1857,0.197061018,1,0.2,0.132903022,0.067096978,0.318824863,29603,0.098783128,10,30897,0.059365467,10,30717,0.064769681,10,0.13,0.560526316,17.318,8.205,0.517003755,0.410022779,0.158384071,0.290791599,93,88,0.260075228,0.14916532,0.141626279,E09000021,E14000770,0
E01002968,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,2918,0.551139152,1,0.24,0.068822636,0.171177364,0.393008917,24110,0.265698862,8,23403,0.287309335,8,28917,0.119546673,9,1.24,0.633552632,18.901,8.295,0.546875298,0.263203463,0.10040998,0.208361892,80,88,0.339525284,0.119259767,0.089102125,E09000021,E14000770,0
E01002969,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1893,0.069040381,1,0.2,0.06819258,0.13180742,0.708037406,2177,0.93363628,1,3443,0.895088469,2,6900,0.789909822,3,1.65,0.660526316,19.853,8.295,0.561120823,0.549099836,0.213300999,0.354463814,73,88,0.554204125,0.273639725,0.080824089,E09000021,E14000770,0
E01002970,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1807,0.286196312,1,0.24,0.118769761,0.121230239,0.533081713,13237,0.596633017,5,16612,0.494020744,6,18984,0.421947356,7,1.31,0.638157895,19.343,8.23,0.549023166,0.483579639,0.187429241,0.325954621,81,88,0.38329646,0.232429441,0.09352518,E09000021,E14000770,0
E01002971,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1800,0.318130381,1,0.24,0.132619114,0.107380886,0.45931038,16593,0.494464607,6,23129,0.295637584,8,25471,0.224439435,9,1.48,0.649342105,18.917,8.284,0.546358912,0.477832512,0.185159891,0.323333333,86,88,0.262367982,0.230555556,0.092777778,E09000021,E14000770,0
E01002972,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,2049,0.167361852,1,0.2,0.078713561,0.121286439,0.47765169,17349,0.471438592,6,23722,0.277608298,8,23328,0.289696563,8,2.7,0.729605263,20.092,8.423,0.573492002,0.454222853,0.175837217,0.312347487,83,88,0.348780488,0.213762811,0.098584675,E09000021,E14000770,0
E01002973,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1581,0.288721207,1,0.24,0.102547398,0.137452602,0.569148053,9174,0.720394035,4,13510,0.588438072,5,17144,0.4780039,6,0.74,0.600657895,18.564,8.184,0.534205732,0.530493708,0.205954054,0.346616066,77,88,0.431818182,0.253004428,0.093611638,E09000021,E14000770,0
E01002974,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,2062,0.209315373,1,0.2,0.156638416,0.043361584,0.490915359,14589,0.555491171,5,17562,0.465100671,6,28317,0.137795515,9,1.56,0.654605263,20.263,8.355,0.571378554,0.570449353,0.221731217,0.363239573,93,88,0.330570453,0.235693501,0.127546072,E09000021,E14000770,0
E01002975,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1491,0.296310434,1,0.24,0.168924254,0.071075746,0.437570207,16292,0.503644515,6,21747,0.337644905,7,31729,0.033938582,10,0.27,0.569736842,18.491,8.308,0.54163337,0.677165354,0.263869835,0.403755869,91,88,0.53463349,0.219986586,0.183769282,E09000021,E14000770,0
E01002976,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1716,0.277894344,1,0.24,0.246567674,0,0.369616385,26202,0.202049468,9,27329,0.167846248,9,29646,0.09736778,10,0.01,0.552631579,16.952,8.197,0.510977331,0.684003925,0.26657016,0.406177156,100,88,0.272037361,0.23018648,0.175990676,E09000021,E14000770,0
E01002977,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1703,0.299092526,1,0.24,0.211319939,0.028680061,0.52102035,10639,0.675805911,4,12948,0.605552166,5,26031,0.207378747,9,-0.05,0.548684211,17.5,8.217,0.52055168,0.639076035,0.248829623,0.389900176,95,88,0.395403654,0.236641221,0.153258955,E09000021,E14000770,0
E01002978,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1869,0.363960045,1,0.24,0.180860634,0.059139366,0.395058486,23219,0.292842112,8,23799,0.275259304,8,31775,0.032537168,10,0.25,0.568421053,17.081,8.199,0.513045079,0.730555556,0.284951859,0.422150883,93,88,0.367654987,0.202782236,0.219368646,E09000021,E14000770,0
E01002979,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1527,0.338397513,1,0.24,0.194499061,0.045500939,0.42440724,18356,0.440788069,7,20519,0.37504576,7,30786,0.06266756,10,-0.84,0.496710526,17.14,8.239,0.516676328,0.694783574,0.270826687,0.409954158,94,88,0.29869281,0.203012443,0.206941716,E09000021,E14000770,0
E01002980,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1412,0.230619867,1,0.24,0.124816232,0.115183768,0.370721459,28195,0.141480375,9,25117,0.235173887,8,31633,0.036863271,10,0.57,0.589473684,18.647,8.357,0.547334493,0.653395785,0.254484018,0.395184136,87,88,0.463449255,0.180594901,0.214589235,E09000021,E14000770,0
E01002981,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1605,0.377251433,1,0.24,0.120401718,0.119598282,0.425284299,19853,0.395224008,7,22488,0.31519219,8,29673,0.096545211,10,-0.13,0.543421053,19.387,8.417,0.562530274,0.656346749,0.255649256,0.396261682,85,88,0.534622583,0.209345794,0.186915888,E09000021,E14000770,0
E01002982,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1492,0.258290412,1,0.24,0.119140057,0.120859943,0.485877514,16840,0.486931593,6,20689,0.369859671,7,25274,0.230441141,9,0.59,0.590789474,20.22,8.547,0.583927361,0.795427196,0.310567523,0.443029491,83,88,0.467025572,0.183646113,0.259383378,E09000021,E14000770,0
E01002983,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1659,0.633066488,1,0.3,0.207477148,0.092522852,0.357111571,24999,0.238616609,8,28584,0.129652227,9,31984,0.026169876,10,-0.35,0.528947368,17.863,8.247,0.528044824,0.674066599,0.262646239,0.4026522,90,88,0.420011983,0.196503918,0.206148282,E09000021,E14000770,0
E01002984,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1427,0.271638274,1,0.24,0.152160322,0.087839678,0.542467486,13595,0.585714721,5,13916,0.576082977,5,21655,0.340604436,8,0.53,0.586842105,20.062,8.489,0.577577924,0.725513906,0.282961078,0.420462509,86,88,0.442119944,0.209530484,0.210932025,E09000021,E14000770,0
E01002985,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1727,0.172212551,1,0.2,0.041657267,0.158342733,0.440499503,16039,0.511360517,6,29118,0.113483832,9,27483,0.163173288,9,1.82,0.671710526,20.297,8.492,0.581300543,0.588776449,0.228967981,0.370584829,80,88,0.584740827,0.241459178,0.129125651,E09000021,E14000770,0
E01002986,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1371,0.431729253,1,0.3,0.121954796,0.178045204,0.457523313,19231,0.414163286,7,20182,0.385295912,7,26145,0.203905679,9,-0.24,0.536184211,18.188,8.232,0.53187741,0.799212598,0.312062253,0.444201313,76,88,0.410218978,0.226841721,0.217359592,E09000021,E14000770,0
E01002987,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1911,0.212709314,1,0.2,0.164363614,0.035636386,0.563075276,13491,0.588886517,5,10995,0.665070165,4,13654,0.584298075,5,0.82,0.605921053,17.453,8.249,0.52204709,0.315209911,0.120945606,0.239665097,94,88,0.250132205,0.120355835,0.119309262,E09000021,E14000770,0
E01002988,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1679,0.267686999,1,0.24,0.173012912,0.066987088,0.300628032,31242,0.048796853,10,32031,0.024801708,10,29899,0.089660005,10,-0.06,0.548026316,16.887,8.23,0.512272103,0.297527048,0.113963228,0.229303157,94,88,0.292435974,0.145920191,0.083382966,E09000021,E14000770,0
E01002989,LSOA,Kingston upon Thames,Kingston and Surbiton,London,England,1900,0.151510193,1,0.2,0.089074007,0.110925993,0.309202251,30140,0.082405685,10,32304,0.016473459,10,31959,0.026931514,10,0.99,0.617105263,17.117,8.22,0.515026678,0.355206847,0.136739073,0.262105263,90,88,0.196842105,0.172631579,0.089473684,E09000021,E14000770,0
